student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
102772,Female,3.24,57.14,60.44,55.58,54.51,25.99,No,Yes,Bachelor,4.58,53.3745,D
100980,Female,6.81,79.45,60.52,64.74,50.57,69.56,Yes,No,PhD,5.54,60.8895,C
103736,Male,4.52,67.24,76.8,40.96,86.22,56.96,Yes,Yes,Master,5.37,68.197,C
101407,Male,3.83,51.95,80.58,54.57,65.35,46.04,No,No,High School,5.85,62.43,C
103165,Male,4.27,66.38,40.35,83.46,99.39,10.69,No,No,Master,6.63,71.4285,B
102966,Male,3.47,90.55,70.95,61.92,48.75,53.77,No,Yes,High School,8.96,61.1645,C
104598,Female,3.18,83.57,83.11,68.65,,42.31,No,Yes,PhD,7.24,75.3735,B
100175,Female,8.35,82.86,91.78,69.26,93.0,81.96,No,Yes,PhD,6.58,84.703,B
100581,Male,4.26,63.9,87.49,39.54,93.88,77.8,Yes,Yes,Bachelor,8.0,74.411,B
104049,Female,5.65,59.05,32.77,97.36,44.25,33.38,Yes,No,Bachelor,7.81,55.6245,C
101616,Male,2.8,50.92,79.97,98.95,56.48,68.52,Yes,Yes,Bachelor,5.82,72.4435,B
104484,Male,9.09,53.94,33.71,36.84,81.58,44.83,Yes,No,Master,5.34,54.382,D
104530,Male,1.7,87.43,76.62,88.91,84.55,36.49,Yes,No,Bachelor,5.47,79.536,B
101194,Female,7.23,99.64,40.41,88.56,31.99,25.57,Yes,Yes,PhD,8.02,53.9395,D
102876,Female,6.88,54.25,99.98,26.61,51.25,15.08,Yes,No,PhD,8.85,51.519,D
104941,Male,1.49,74.52,70.45,59.94,62.76,53.55,Yes,Yes,High School,8.14,63.848,C
104282,Female,7.49,75.95,90.41,98.23,30.9,87.52,Yes,Yes,Bachelor,7.01,69.8015,C
103243,Female,4.71,45.81,53.48,38.81,57.1,66.41,No,Yes,PhD,4.42,51.6055,D
101824,Male,2.94,70.66,86.78,30.5,83.34,84.25,Yes,Yes,High School,7.02,69.641,C
101879,Male,3.39,55.25,74.2,94.83,57.79,97.06,No,Yes,Master,8.34,74.005,B
101981,Female,5.83,61.3,50.17,99.95,75.52,92.75,Yes,Yes,Bachelor,8.86,76.8585,B
101861,Female,9.18,58.73,71.47,31.39,35.22,89.23,No,No,High School,8.07,49.2645,D
101350,Female,1.07,44.8,71.55,41.12,43.42,63.11,No,No,PhD,4.15,50.578,D
103575,Male,1.63,82.13,86.22,40.22,41.37,93.52,No,Yes,Master,8.92,59.3435,C
103606,Female,7.19,90.04,46.9,81.02,58.01,46.03,Yes,Yes,High School,8.57,63.5455,C
104810,Male,2.02,51.76,59.01,96.82,94.52,12.73,No,Yes,PhD,6.53,75.538,B
102974,Male,5.65,72.35,44.98,79.91,97.14,68.18,Yes,Yes,Master,6.63,77.0255,B
100409,Female,5.73,58.6,75.76,46.77,40.4,14.52,Yes,No,PhD,4.59,48.2965,D
100675,Male,1.3,88.79,87.07,47.57,59.79,40.98,Yes,No,Bachelor,4.82,63.21,C
100297,Male,6.45,53.11,44.64,92.62,51.29,91.58,Yes,No,High School,6.99,64.5035,C
100925,Male,7.46,92.76,36.71,94.65,68.71,63.77,No,No,Master,8.47,70.706,B
100022,Female,9.58,45.02,76.04,33.66,40.84,83.81,Yes,Yes,Master,8.22,50.8,D
104167,Female,2.55,63.01,85.03,55.77,41.55,58.61,No,Yes,Bachelor,5.03,57.653,C
102115,Female,9.17,63.9,58.31,34.98,73.01,14.9,Yes,No,PhD,7.25,53.8405,D
100728,Male,2.5,63.59,38.72,27.31,37.01,12.44,Yes,No,Master,4.77,35.128,F
103669,Female,8.3,97.98,70.57,35.9,80.0,93.3,Yes,No,PhD,5.26,70.217,B
104253,Female,3.74,67.79,32.74,79.67,67.63,66.43,No,No,High School,7.64,63.558,C
101307,Female,4.31,,99.19,41.79,68.73,16.08,Yes,Yes,PhD,6.78,60.845,C
102941,Male,6.77,62.31,72.08,68.47,32.58,15.39,Yes,Yes,Master,6.79,50.7065,D
100671,Female,3.58,81.1,32.18,68.31,44.35,66.8,Yes,No,PhD,4.42,53.826,D
101672,Female,3.22,99.95,96.93,42.43,31.27,22.27,No,Yes,Master,6.8,53.16,D
101199,Male,1.65,85.88,47.42,42.02,87.68,87.75,No,Yes,Master,5.02,68.04,C
102229,Female,4.81,45.46,99.81,89.67,83.55,94.61,Yes,No,Bachelor,4.31,85.629,A
103797,Female,5.56,93.41,98.5,83.82,58.23,82.39,Yes,No,Bachelor,8.52,78.6155,B
104721,Male,5.16,56.68,39.06,77.65,37.28,31.08,No,No,Bachelor,5.59,49.0485,D
100293,Female,1.2,81.48,72.42,30.97,43.06,90.37,No,Yes,High School,6.56,54.4825,D
102249,Male,8.31,97.93,84.63,82.47,99.3,52.58,Yes,Yes,High School,4.57,87.3495,A
102690,Female,1.65,56.92,80.67,87.75,92.41,77.9,Yes,No,High School,8.44,83.897,B
100126,Female,5.92,78.42,94.46,78.89,32.06,25.89,No,No,Bachelor,6.85,60.2665,C
102579,Female,7.35,83.86,31.33,56.87,84.43,41.96,Yes,Yes,PhD,6.5,62.616,C
103479,Female,9.61,74.55,34.94,67.87,55.42,83.66,Yes,No,High School,7.67,59.1735,C
102247,Male,8.76,86.81,39.69,69.51,89.44,57.78,No,No,PhD,5.69,71.0785,B
103545,Male,5.62,80.69,41.71,87.54,70.47,85.83,No,No,Master,6.75,71.5435,B
104593,Female,4.57,44.25,89.46,72.61,88.53,32.4,No,Yes,High School,5.22,74.695,B
104108,Female,3.0,98.89,59.78,58.38,88.06,18.98,No,No,High School,6.32,69.159,C
100692,Male,7.15,71.83,97.53,72.43,58.54,65.98,No,Yes,Bachelor,7.31,71.8835,B
102982,Male,7.19,83.43,85.43,55.5,40.88,91.05,No,Yes,Bachelor,5.97,62.717,C
100686,Female,5.51,95.8,75.88,59.96,53.53,82.83,No,No,Master,6.88,66.7645,C
100817,Male,6.23,96.12,40.34,91.45,95.88,19.29,Yes,Yes,High School,4.87,76.0295,B
100216,Female,5.0,91.64,75.29,56.26,48.9,43.02,Yes,Yes,High School,7.94,59.704,C
103838,Male,9.28,96.87,66.42,61.6,42.88,50.66,Yes,No,Bachelor,5.34,58.445,C
103325,Female,8.43,58.43,73.67,41.21,51.9,39.89,Yes,Yes,Master,7.57,53.0335,D
100152,Male,9.18,97.26,89.08,78.69,93.73,42.16,No,No,Master,8.36,84.236,B
100706,Female,9.06,65.12,72.87,46.57,74.83,55.71,No,Yes,PhD,6.95,64.49,C
101992,Male,3.16,72.9,90.05,90.97,88.44,30.68,Yes,Yes,PhD,5.42,82.0645,B
103889,Female,1.9,45.59,43.79,53.97,32.41,72.7,Yes,Yes,PhD,7.08,45.423,D
104668,Female,7.36,50.23,94.44,97.85,35.15,90.63,Yes,No,Bachelor,7.87,69.739,C
104856,Male,1.71,40.48,52.83,49.47,43.08,80.26,No,Yes,High School,8.5,50.0855,D
102008,Male,3.17,95.97,94.69,63.82,49.95,27.34,Yes,No,Bachelor,7.49,64.7065,C
100478,Male,7.9,97.21,51.78,74.32,79.93,89.39,Yes,No,PhD,6.55,75.5715,B
101282,Male,7.86,88.49,63.19,25.98,82.48,11.87,No,No,High School,7.91,58.037,C
101604,Female,5.71,52.91,88.05,80.27,74.02,62.88,Yes,No,PhD,7.55,75.1635,B
104153,Male,5.46,56.14,66.9,70.29,60.17,67.52,Yes,Yes,Bachelor,5.25,64.378,C
101666,Female,3.99,77.66,92.36,32.2,32.26,88.46,No,Yes,High School,8.64,54.425,D
104515,Female,2.7,80.94,82.77,39.38,51.01,70.24,No,Yes,PhD,5.85,59.3705,C
103198,Male,6.19,80.24,70.42,81.49,82.87,60.87,Yes,Yes,Master,4.54,77.572,B
100812,Male,8.39,76.5,53.54,65.92,67.74,10.88,Yes,Yes,PhD,6.61,59.635,C
103337,Female,5.38,52.49,78.64,90.75,70.33,69.28,Yes,No,High School,6.56,75.208,B
103602,Male,8.75,46.14,36.58,87.81,89.63,96.99,Yes,Yes,High School,8.95,74.952,B
100250,Female,4.47,41.99,84.45,91.26,82.76,50.9,No,No,PhD,5.69,77.96,B
100843,Male,1.15,61.94,35.52,26.98,49.53,35.09,Yes,No,PhD,7.45,40.8875,D
102125,Female,5.34,74.43,63.48,51.91,84.39,98.04,Yes,No,High School,5.32,72.457,B
103312,Male,1.26,68.08,71.19,90.13,34.83,68.99,No,Yes,Bachelor,5.99,62.668,C
103056,Male,4.03,93.35,72.21,28.68,45.68,52.09,Yes,Yes,Bachelor,8.18,52.144,D
102375,Female,1.71,88.91,45.16,86.53,45.62,99.96,No,Yes,High School,4.48,65.5185,C
104069,Female,2.19,47.09,89.0,29.64,60.06,39.87,Yes,Yes,PhD,5.12,54.927,D
102032,Male,6.27,60.33,57.26,89.9,38.55,21.34,No,Yes,High School,7.56,55.5865,C
100967,Female,1.79,69.25,81.88,95.62,48.09,34.17,Yes,Yes,Master,5.05,67.4545,C
104970,Female,1.6,59.31,59.71,90.71,50.42,33.27,No,No,Master,6.8,61.5245,C
100080,Male,1.67,80.2,97.31,73.86,82.66,79.76,Yes,No,High School,4.09,82.854,B
100972,Male,8.25,96.02,49.79,52.48,33.24,48.55,No,No,Bachelor,5.03,49.169,D
101896,Female,8.26,44.13,35.69,76.72,94.33,39.17,No,Yes,Bachelor,5.95,67.6635,C
102235,Female,5.26,79.81,57.56,53.59,58.2,16.63,Yes,No,Bachelor,5.73,54.9235,D
100246,Male,8.18,88.48,56.37,36.69,50.53,76.97,Yes,Yes,High School,4.88,54.677,D
102704,Female,1.44,65.04,80.41,80.1,97.92,67.1,Yes,Yes,Bachelor,4.66,83.593,B
104998,Female,4.58,66.6,58.07,57.57,66.47,46.66,Yes,No,Bachelor,4.02,60.597,C
104213,Male,4.62,54.97,99.58,42.48,85.48,91.05,Yes,Yes,Master,7.87,75.056,B
103374,Female,6.23,52.42,54.72,28.81,66.95,25.26,Yes,No,PhD,4.01,49.347,D
104171,Male,8.7,94.12,62.5,62.84,50.27,71.21,No,Yes,PhD,4.88,62.3375,C
104211,Female,9.48,84.76,97.07,51.46,83.13,86.28,No,No,Bachelor,8.03,78.4785,B
104428,Male,4.89,62.14,42.77,34.37,82.27,34.46,No,No,High School,7.88,55.601,C
102951,Male,1.57,71.89,66.58,28.1,98.27,26.37,No,No,Bachelor,8.99,64.5615,C
101345,Male,1.66,71.34,42.63,41.04,78.33,24.59,No,Yes,PhD,5.32,55.7945,C
100975,Female,9.57,91.34,99.86,58.49,87.07,78.67,No,Yes,High School,4.67,82.07,B
104297,Female,8.21,74.83,30.69,82.23,39.57,39.71,No,Yes,High School,8.53,51.999,D
100509,Female,5.18,51.17,86.76,31.76,75.08,83.65,Yes,No,Bachelor,7.57,65.052,C
100122,Female,1.51,70.81,95.44,73.56,46.61,28.72,No,Yes,High School,7.14,63.7445,C
104534,Male,4.77,43.01,60.28,55.94,30.49,91.9,Yes,No,Master,7.1,50.2035,D
104566,Female,6.59,62.1,55.87,53.74,63.27,20.0,Yes,Yes,Master,6.45,54.9635,D
101710,Male,1.89,84.48,73.15,82.1,91.08,72.8,No,Yes,Master,5.84,82.761,B
102100,Male,1.08,89.89,34.22,48.7,89.61,77.04,Yes,Yes,PhD,6.47,67.0755,C
100869,Female,6.3,60.51,96.93,84.56,41.46,76.49,No,Yes,Bachelor,4.68,68.737,C
104573,Male,1.46,67.29,73.52,87.4,67.97,16.46,Yes,No,High School,7.36,68.7185,C
101030,Male,6.61,67.59,72.85,99.52,73.2,94.83,No,Yes,PhD,7.06,81.312,
103463,Female,8.23,48.12,30.25,95.74,87.68,95.42,No,Yes,PhD,5.83,75.027,B
101998,Male,4.11,82.21,47.64,99.94,80.05,52.35,No,Yes,Master,5.04,75.9865,B
103590,Male,8.63,49.46,88.69,45.24,74.94,81.95,Yes,No,Bachelor,4.83,68.418,C
101156,Female,7.69,58.13,83.36,41.87,63.5,94.9,No,No,PhD,5.81,64.6675,C
103156,Female,7.41,82.83,37.29,61.72,59.18,40.77,Yes,No,PhD,8.56,55.961,C
101575,Male,7.36,98.91,,59.94,62.86,55.31,No,No,PhD,6.79,60.92,C
104747,Female,3.76,82.55,42.13,60.38,79.07,29.58,No,No,High School,5.11,62.4085,C
100061,Male,9.3,49.1,60.07,83.42,59.16,91.19,Yes,Yes,Master,5.47,67.604,C
100472,Male,1.55,76.82,90.03,33.14,34.44,23.21,Yes,No,PhD,7.79,48.348,D
103454,Male,9.5,92.27,62.03,85.87,46.76,93.85,No,No,PhD,8.3,68.8515,C
100865,Male,4.98,44.61,40.67,41.83,92.33,85.65,Yes,Yes,Bachelor,5.28,63.933,C
103583,Female,2.99,89.74,87.26,41.49,64.65,87.51,No,Yes,High School,8.53,68.177,C
104809,Female,5.8,69.49,42.77,61.2,97.49,12.64,No,Yes,PhD,8.5,66.1885,C
103614,Female,3.1,86.45,46.54,93.71,85.79,52.31,Yes,Yes,Bachelor,5.33,76.638,B
104890,Female,7.45,49.31,93.44,90.66,55.57,67.34,Yes,Yes,Bachelor,4.15,72.4675,B
103388,Male,6.36,84.17,53.76,58.07,46.17,24.04,Yes,No,High School,8.14,52.25,D
102180,Female,3.1,98.52,99.89,28.89,87.32,58.6,No,Yes,Bachelor,4.39,73.4745,B
103281,Male,9.78,55.85,45.2,95.22,74.83,42.16,Yes,No,Master,4.04,68.8365,C
104188,Female,9.59,51.41,74.89,95.01,50.38,89.32,No,No,Master,8.19,70.4365,B
101628,Male,,74.0,31.78,83.64,83.18,54.2,No,Yes,High School,6.87,69.199,C
102438,Male,3.52,66.33,75.13,69.22,35.67,97.8,Yes,Yes,High School,4.75,61.2285,C
101149,Male,9.52,93.24,67.67,44.97,36.68,53.69,Yes,Yes,PhD,5.54,52.3075,D
101160,Female,2.39,72.52,68.1,99.11,54.78,16.42,No,No,High School,8.39,66.4645,C
100256,Male,1.62,86.98,77.1,72.54,62.84,23.95,Yes,No,PhD,5.13,66.642,C
102598,Male,9.98,90.3,97.26,63.59,86.79,31.14,Yes,No,High School,4.96,77.87,B
104545,Male,1.97,51.74,54.63,58.78,37.53,45.81,Yes,Yes,Bachelor,8.83,48.5115,D
101105,Female,2.61,59.7,39.33,62.69,58.78,19.76,No,No,PhD,8.5,52.0575,D
104219,Female,2.15,49.53,51.0,40.04,63.8,24.52,Yes,Yes,Master,6.78,49.945,D
103407,Female,3.17,90.47,32.94,67.11,61.18,25.86,Yes,No,Bachelor,5.16,56.4115,C
100557,Female,7.62,93.81,52.68,25.53,87.54,95.17,No,No,Bachelor,6.07,66.4555,C
101850,Male,3.04,93.82,63.65,92.64,83.89,96.06,Yes,Yes,Master,6.67,84.2395,B
102088,Female,3.79,71.75,48.04,28.42,56.81,71.58,No,No,Bachelor,5.31,50.9295,D
102899,Female,8.96,63.11,91.83,41.82,54.71,67.0,No,No,High School,6.63,60.9805,C
103220,Female,8.84,62.08,71.85,51.53,94.67,52.77,No,Yes,Bachelor,4.92,71.872,B
100261,Female,8.44,89.94,50.51,77.01,42.15,73.4,Yes,No,PhD,6.81,60.441,C
104264,Male,8.3,94.9,33.07,85.53,64.64,99.78,Yes,No,High School,4.27,70.0885,B
100627,Female,4.08,92.57,62.55,54.61,84.63,20.23,Yes,No,Master,7.9,67.063,C
101889,Male,5.59,53.81,48.25,40.2,91.78,91.48,Yes,No,High School,5.24,66.352,C
103042,Male,1.37,66.94,58.69,56.22,88.97,65.98,No,Yes,Bachelor,7.13,70.2245,B
102078,Male,6.01,84.36,60.59,81.86,97.16,41.24,No,No,PhD,4.14,79.149,B
103585,Male,5.23,51.18,62.64,96.84,88.9,91.94,No,No,PhD,8.32,82.165,B
101606,Female,2.16,76.11,71.03,83.38,47.93,59.27,No,Yes,High School,7.56,65.3645,C
101020,Male,4.76,69.37,73.95,43.86,33.26,70.17,Yes,Yes,High School,8.41,51.35,D
100608,Female,5.04,80.86,84.56,62.64,49.0,29.74,Yes,No,High School,8.48,60.782,C
101403,Female,8.86,67.23,60.4,49.59,62.39,77.39,No,No,High School,7.92,60.776,C
103254,Female,4.72,89.86,45.04,67.33,36.16,48.34,Yes,Yes,PhD,7.24,52.3165,D
102096,Female,8.52,84.83,61.1,73.62,66.02,57.62,Yes,No,Bachelor,5.3,67.977,C
100209,Male,2.63,45.31,74.68,56.93,97.63,30.49,No,Yes,High School,8.68,70.919,B
103798,Male,2.14,92.45,33.17,88.56,53.59,11.94,No,No,High School,6.52,57.9695,C
103539,Male,8.9,83.87,63.84,75.6,37.63,19.02,Yes,No,PhD,4.31,55.1275,C
100153,Male,7.84,52.66,96.42,73.0,67.69,48.42,Yes,No,High School,6.12,71.3335,B
101590,Female,5.09,62.79,92.51,58.33,70.42,11.12,Yes,Yes,Master,8.46,65.1225,C
102442,Female,2.21,93.79,98.58,35.63,68.7,95.6,No,Yes,High School,7.17,71.6075,B
101147,Female,5.39,81.83,37.28,37.69,85.74,99.42,No,No,PhD,8.7,65.0125,C
103427,Male,9.87,62.45,71.04,96.9,95.8,13.34,No,No,Master,5.08,79.542,B
101967,Female,4.26,54.22,91.66,68.23,70.48,79.01,No,No,High School,8.13,73.3805,B
103206,Male,2.14,74.31,48.59,99.19,87.26,74.32,Yes,Yes,PhD,5.86,79.9195,B
102433,Male,2.89,41.99,77.43,31.6,91.32,15.08,No,No,Master,7.07,61.055,C
101633,Male,5.72,45.76,76.47,77.3,60.5,29.02,Yes,No,Bachelor,6.25,63.272,C
103292,Male,1.64,62.31,81.34,44.6,46.3,30.44,Yes,Yes,Bachelor,6.26,52.898,D
100597,Male,7.14,90.58,88.63,77.92,70.94,38.56,Yes,No,Master,6.21,74.949,B
103137,Female,9.67,92.97,46.54,90.32,34.99,24.12,No,Yes,PhD,5.28,55.8435,C
101656,Female,3.26,73.91,79.34,48.89,82.57,91.33,Yes,No,PhD,6.17,73.514,B
104353,Female,2.81,63.9,73.56,88.62,44.91,40.48,No,Yes,Bachelor,7.71,63.0235,C
103297,Female,6.8,97.46,56.8,65.61,67.28,51.21,No,No,High School,5.45,66.1775,C
101565,Male,4.21,94.51,86.59,67.88,41.02,77.8,No,Yes,High School,7.89,65.876,C
101518,Female,9.83,83.18,93.79,40.31,84.2,55.98,Yes,No,Master,6.03,72.2215,B
104268,Male,2.31,79.33,64.52,37.85,81.05,30.19,Yes,Yes,Bachelor,5.66,61.686,C
100225,Female,1.52,42.86,98.28,53.6,35.69,99.34,No,Yes,PhD,5.54,59.7675,C
102517,Female,3.15,72.47,92.57,72.08,60.57,61.99,Yes,Yes,PhD,5.61,71.1795,B
104940,Male,9.45,45.52,88.49,92.34,99.21,31.44,Yes,Yes,Bachelor,6.38,83.2025,B
102393,Male,5.83,87.02,95.9,45.73,86.48,52.89,Yes,No,PhD,5.7,74.8715,B
101760,Female,3.52,43.74,69.75,57.63,88.96,99.94,No,Yes,Master,4.94,73.8615,B
101360,Female,1.58,61.67,60.16,74.85,72.85,63.04,Yes,No,Master,8.23,68.713,C
103304,Female,1.36,65.18,88.28,62.38,57.88,62.67,Yes,No,PhD,7.62,66.294,C
102324,Male,1.61,70.25,78.92,79.2,89.98,61.96,Yes,Yes,Bachelor,8.44,80.298,B
103558,Female,7.95,80.9,72.15,52.62,97.53,25.47,No,Yes,Master,7.42,72.3575,B
104709,Female,5.99,73.19,40.29,61.8,45.2,57.27,Yes,No,Master,4.12,52.374,D
101833,Male,9.27,90.31,74.17,83.82,58.41,13.75,No,Yes,Master,5.44,66.6385,C
103661,Female,4.71,96.6,37.08,84.57,65.4,88.58,No,Yes,Master,8.86,69.9665,C
102009,Male,2.87,82.91,77.83,53.44,66.04,72.39,Yes,Yes,PhD,8.69,67.57,C
103657,Female,2.83,85.55,87.81,58.25,65.15,50.02,No,Yes,PhD,8.44,68.484,C
104187,Female,1.0,74.42,76.79,94.59,60.37,52.48,Yes,No,PhD,6.55,72.825,B
103857,Male,1.58,98.57,60.85,27.25,67.36,49.34,Yes,Yes,High School,5.41,57.3495,C
100693,Female,6.34,44.99,65.25,67.93,94.73,65.38,Yes,No,PhD,4.72,74.225,B
104595,Female,4.38,68.41,54.41,76.2,97.11,86.17,Yes,Yes,High School,6.74,79.3785,B
102612,Female,9.12,85.39,61.67,92.91,96.51,38.3,Yes,Yes,Master,5.74,81.709,B
101186,Female,8.09,58.73,70.03,98.31,97.55,19.64,Yes,Yes,High School,5.49,80.563,B
101369,Female,8.47,43.4,87.76,38.41,65.19,83.11,No,Yes,Master,6.25,62.622,C
101907,Male,8.22,43.73,,70.49,90.26,10.31,Yes,Yes,Bachelor,4.34,66.1195,C
104088,Female,3.03,87.55,53.05,72.69,80.48,69.9,No,No,Bachelor,8.71,72.6955,B
102477,Female,1.11,93.37,43.53,61.96,35.79,11.68,Yes,Yes,High School,7.97,47.2275,D
100016,Female,1.37,70.69,92.11,41.44,51.68,90.2,No,No,PhD,7.88,62.959,C
102514,Male,6.49,80.18,33.41,57.16,58.59,85.27,No,No,Master,7.08,58.0235,C
104680,Female,5.57,90.69,38.64,28.74,47.6,72.68,No,Yes,PhD,4.01,47.91,D
102205,Male,2.65,71.43,72.89,90.83,55.62,34.44,No,Yes,PhD,6.79,67.3395,C
103595,Male,5.89,95.53,42.22,81.47,82.57,15.73,Yes,Yes,PhD,7.19,68.837,C
101486,Male,9.55,97.98,97.03,72.03,42.32,52.22,Yes,Yes,High School,4.39,67.2455,C
101676,Male,6.7,77.09,77.62,25.46,85.82,60.89,No,No,Bachelor,5.77,65.724,C
102353,Female,5.9,49.31,81.41,89.0,40.54,31.84,No,Yes,PhD,8.41,60.836,C
100656,Male,7.09,63.72,99.61,53.52,82.46,18.11,Yes,Yes,High School,4.28,70.346,B
101571,Female,1.05,50.97,92.36,44.12,42.77,21.16,No,Yes,PhD,8.93,51.6845,D
101737,Male,1.03,72.73,73.29,48.53,45.73,72.87,No,No,PhD,8.64,57.356,C
103855,Male,2.12,86.96,79.72,65.69,58.35,46.02,Yes,Yes,PhD,8.57,66.087,C
102846,Female,8.49,68.29,31.5,65.87,31.92,92.61,Yes,No,PhD,5.83,50.0295,D
102980,Male,2.8,67.72,73.93,55.46,52.38,64.79,Yes,Yes,PhD,7.45,60.235,C
100618,Male,5.96,100.0,62.43,92.9,51.63,97.06,No,Yes,High School,8.58,73.4875,B
102847,Female,5.45,61.24,40.55,46.38,94.28,62.79,Yes,Yes,PhD,7.95,65.106,C
104468,Male,5.61,64.05,77.18,25.92,97.97,72.52,No,Yes,High School,5.12,69.8625,C
100867,Female,3.1,95.52,86.2,35.6,31.27,47.67,Yes,No,Bachelor,8.13,51.4035,D
102507,Female,3.94,81.65,37.58,50.69,52.93,96.32,Yes,No,PhD,8.52,56.511,C
102110,Female,7.48,84.76,95.68,89.59,31.97,25.82,Yes,No,Bachelor,7.8,63.781,C
100457,Female,4.52,41.31,92.75,68.97,67.12,91.11,No,Yes,PhD,6.82,72.5265,B
104714,Female,5.33,64.11,95.67,72.26,79.8,21.45,Yes,Yes,Bachelor,8.5,73.685,B
100790,Female,3.39,87.92,90.6,61.68,45.92,83.26,No,No,Bachelor,5.67,66.73,C
104321,Male,8.96,97.83,83.14,70.03,81.74,42.76,No,Yes,Bachelor,8.51,76.8035,B
103607,Female,3.25,50.27,83.35,47.89,93.79,14.71,No,No,Master,6.7,67.967,C
103822,Female,2.14,66.63,46.39,85.92,83.18,33.33,Yes,Yes,PhD,5.8,69.867,C
102260,Male,3.31,85.62,58.4,59.49,93.23,88.14,No,Yes,PhD,8.02,76.559,B
104642,Male,3.89,71.85,58.77,46.93,32.47,12.36,No,No,Bachelor,7.69,43.272,D
102808,Male,3.31,57.07,50.57,32.74,40.09,52.36,Yes,Yes,High School,8.43,43.2735,D
103518,Female,5.12,53.96,50.41,66.71,76.55,50.12,Yes,Yes,Master,8.43,63.96,C
100733,Female,5.84,62.57,68.76,77.87,32.32,69.48,Yes,Yes,High School,8.79,57.7365,C
104921,Male,8.83,61.29,52.65,71.51,39.01,69.52,Yes,Yes,High School,8.43,55.142,C
103958,Male,6.48,63.33,39.65,69.85,64.9,48.02,No,Yes,Master,6.36,59.2425,C
102133,Male,2.46,54.61,48.46,37.29,30.72,30.02,No,Yes,Bachelor,5.15,38.2295,F
101944,Male,6.1,51.19,46.01,28.25,40.17,14.18,No,Yes,PhD,4.66,36.861,F
102279,Male,6.45,53.3,35.64,69.8,94.7,52.24,Yes,Yes,Bachelor,5.28,68.277,C
100659,Female,6.66,62.58,41.66,48.29,69.66,53.76,Yes,Yes,High School,4.08,56.4195,C
102430,Female,3.58,95.41,50.81,43.34,72.93,45.93,No,No,High School,5.24,60.6565,C
103751,Male,2.77,73.21,51.03,97.81,82.54,34.07,Yes,Yes,Bachelor,4.1,74.2755,B
102528,Female,6.76,93.04,60.36,29.79,75.72,76.48,Yes,No,PhD,5.85,62.9735,C
104426,Male,3.57,40.49,33.54,28.5,52.1,68.48,No,Yes,PhD,6.83,42.965,D
100642,Female,3.94,93.84,60.93,74.76,65.16,11.85,No,No,Bachelor,6.28,64.251,C
100168,Male,2.83,74.92,96.96,71.55,91.13,44.42,No,Yes,Master,5.21,81.109,B
101517,Male,7.54,95.48,97.99,54.29,99.85,66.8,Yes,Yes,Bachelor,7.39,84.346,B
101800,Male,1.51,72.45,84.69,31.28,61.13,78.55,No,Yes,Bachelor,6.99,61.2535,C
103394,Male,8.09,46.88,36.05,29.72,66.44,81.91,Yes,Yes,High School,4.89,50.773,D
101917,Female,9.2,59.89,37.78,54.38,85.02,82.9,No,Yes,High School,6.78,65.187,C
100272,Female,3.68,61.73,55.2,41.98,86.64,24.05,No,No,Master,5.77,60.437,C
102468,Male,6.53,99.13,77.35,85.57,49.55,42.64,No,No,High School,5.38,68.382,C
104800,Male,8.06,96.79,81.97,76.68,71.97,27.32,No,No,Master,5.15,73.1645,B
101066,Male,5.38,44.44,96.61,52.12,48.19,31.72,No,No,High School,6.09,56.8345,C
100494,Male,5.27,63.4,35.18,63.92,86.95,94.07,Yes,Yes,PhD,4.42,69.1955,C
101912,Female,2.81,96.5,69.88,71.34,84.65,44.21,No,No,Bachelor,8.77,75.5095,B
103646,Female,4.96,54.78,88.81,77.19,85.08,85.1,No,No,Bachelor,8.64,80.8255,B
100038,Male,7.55,92.13,78.54,36.82,75.08,49.44,Yes,No,High School,7.2,65.348,C
100306,Female,5.29,76.22,73.1,99.19,75.8,14.54,No,No,High School,8.81,75.0235,B
103740,Male,6.39,70.2,55.75,94.07,70.53,66.08,No,No,Bachelor,4.42,72.981,B
104102,Male,3.92,75.82,90.48,65.93,87.99,59.93,Yes,No,Master,4.83,78.95,B
103152,Female,1.93,65.95,49.9,32.68,75.16,14.36,Yes,Yes,PhD,8.49,52.487,D
102829,Male,1.86,79.2,42.36,65.53,66.05,56.04,Yes,Yes,PhD,5.05,61.496,C
100781,Male,4.65,80.96,47.8,64.93,83.19,29.48,No,No,Master,7.64,65.953,C
100534,Male,2.47,55.81,70.77,42.41,87.01,15.56,Yes,No,PhD,4.68,62.347,C
100583,Female,7.31,73.05,76.89,89.41,36.53,95.17,Yes,No,PhD,7.75,67.338,C
104143,Male,5.6,73.54,63.18,62.51,85.12,75.16,No,Yes,Master,6.93,72.9255,B
103796,Male,2.23,81.52,40.05,43.85,71.0,89.65,No,Yes,Master,8.59,60.9395,C
104862,Female,9.4,52.54,45.86,82.32,40.3,40.39,No,Yes,PhD,6.67,53.15,D
104968,Male,7.75,77.43,37.09,39.31,55.16,41.22,Yes,Yes,PhD,5.2,48.4165,D
102861,Female,2.78,49.99,87.42,31.27,50.06,88.89,Yes,Yes,High School,8.4,56.7105,C
100316,Male,3.51,41.3,38.89,79.97,84.21,59.46,Yes,Yes,PhD,8.1,67.32,C
